"","Biome_type","Country","Site","Latitude","Longitude","Citation","Species","Species_Group","Time_period","Start_year","End_year","Start_cover","End_cover","Total_cover_change","Annual.rate","Method","Plot.ID","Continent","Trend","Biome_trend"
"642","Savanna","Chad","CHAB11",12.28463969,15.64106495,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"5.47","7.92",2.45,0.245,"very high resolution satellite imagery","s306","Africa","Increase","Savanna_increase"
"643","Savanna","Chad","CHAB12",13.0022807,15.6162737,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"2.88","6.49",3.61,0.361,"very high resolution satellite imagery","s307","Africa","Increase","Savanna_increase"
"644","Savanna","Chad","CHAB13",12.3020055,15.58891363,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"6.75","8.14",1.39,0.139,"very high resolution satellite imagery","s308","Africa","Increase","Savanna_increase"
"645","Savanna","Chad","CHAB14",12.249779,15.58840019,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"3.82","8.52",4.7,0.47,"very high resolution satellite imagery","s309","Africa","Increase","Savanna_increase"
"646","Savanna","Chad","CHAB15",12.25796206,15.64976077,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"4.79","3.78",-1.01,-0.101,"very high resolution satellite imagery","s310","Africa","Decrease","Savanna_decrease"
"647","Savanna","Chad","CHAB16",12.14376335,15.62851332,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"8.8","3.69",-5.11,-0.511,"very high resolution satellite imagery","s311","Africa","Decrease","Savanna_decrease"
"648","Savanna","Chad","CHAB17",12.91719457,15.63703475,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"5.69","9.17",3.48,0.348,"very high resolution satellite imagery","s312","Africa","Increase","Savanna_increase"
"649","Savanna","Chad","CHAB18",12.87319074,15.63029261,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"7.26","3.77",-3.49,-0.349,"very high resolution satellite imagery","s313","Africa","Decrease","Savanna_decrease"
"650","Savanna","Chad","CHAB19",12.84990984,15.58032261,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"5.76","3.73",-2.03,-0.203,"very high resolution satellite imagery","s314","Africa","Decrease","Savanna_decrease"
"651","Savanna","Chad","CHAB20",12.84130331,15.62906791,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"5.58","5.63",0.05,0.005,"very high resolution satellite imagery","s315","Africa","Stable","Savanna_stable"
"652","Savanna","Chad","CHAB21",12.76673307,15.56578373,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"2.96","4.53",1.57,0.157,"very high resolution satellite imagery","s316","Africa","Increase","Savanna_increase"
"653","Savanna","Chad","CHAB22",12.78784119,15.64670934,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2006,2016,"2.56","1.9",-0.66,-0.066,"very high resolution satellite imagery","s317","Africa","Decrease","Savanna_decrease"
"654","Savanna","Somalia","ETHA1",8.999939967,45.00252162,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"6.93","12.89",5.96,0.662222222,"very high resolution satellite imagery","s318","Africa","Increase","Savanna_increase"
"655","Savanna","Somalia","ETHA2",8.875728004,45.04069398,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"18.32","40.73",22.41,2.49,"very high resolution satellite imagery","s319","Africa","Increase","Savanna_increase"
"656","Savanna","Somalia","ETHA3",8.882160008,45.07236598,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"11.24","16.43",5.19,0.576666667,"very high resolution satellite imagery","s320","Africa","Increase","Savanna_increase"
"657","Savanna","Somalia","ETHA4",8.838280798,45.00164237,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"4.82","4.25",-0.57,-0.063333333,"very high resolution satellite imagery","s321","Africa","Decrease","Savanna_decrease"
"658","Savanna","Somalia","ETHA5",8.840729909,45.03919858,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"2.47","3.08",0.61,0.067777778,"very high resolution satellite imagery","s322","Africa","Increase","Savanna_increase"
"659","Savanna","Somalia","ETHA6",8.838347781,45.07348475,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"1.3","2.43",1.13,0.125555556,"very high resolution satellite imagery","s323","Africa","Increase","Savanna_increase"
"660","Savanna","Somalia","ETHA7",8.80602666,45.04264758,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"2.1","2.67",0.57,0.063333333,"very high resolution satellite imagery","s324","Africa","Increase","Savanna_increase"
"661","Savanna","Somalia","ETHA8",8.789375301,45.07374439,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"3.95","3.46",-0.49,-0.054444444,"very high resolution satellite imagery","s325","Africa","Decrease","Savanna_decrease"
"662","Savanna","Somalia","ETHA9",8.755582786,45.02154857,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"8.4","12.57",4.17,0.463333333,"very high resolution satellite imagery","s326","Africa","Increase","Savanna_increase"
"663","Savanna","Somalia","ETHA10",8.763825492,45.06674973,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"6.81","5.16",-1.65,-0.183333333,"very high resolution satellite imagery","s327","Africa","Decrease","Savanna_decrease"
"664","Savanna","Somalia","ETHA11",8.722160105,45.00464448,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"12.76","19.7",6.94,0.771111111,"very high resolution satellite imagery","s328","Africa","Increase","Savanna_increase"
"665","Savanna","Somalia","ETHA12",9.002997931,45.04651014,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"7.45","10.23",2.78,0.308888889,"very high resolution satellite imagery","s329","Africa","Increase","Savanna_increase"
"666","Savanna","Somalia","ETHA13",8.720489017,45.04048892,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"2.98","6.27",3.29,0.365555556,"very high resolution satellite imagery","s330","Africa","Increase","Savanna_increase"
"667","Savanna","Somalia","ETHA14",8.714784618,45.0717426,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"6.83","12.98",6.15,0.683333333,"very high resolution satellite imagery","s331","Africa","Increase","Savanna_increase"
"668","Savanna","Somalia","ETHA15",8.690069985,45.00819219,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"9.42","14.06",4.64,0.515555556,"very high resolution satellite imagery","s332","Africa","Increase","Savanna_increase"
"669","Savanna","Somalia","ETHA16",8.676999309,45.04062072,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"12.08","16.76",4.68,0.52,"very high resolution satellite imagery","s333","Africa","Increase","Savanna_increase"
"670","Savanna","Somalia","ETHA17",8.678515889,45.0694224,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"15.15","18.58",3.43,0.381111111,"very high resolution satellite imagery","s334","Africa","Increase","Savanna_increase"
"671","Savanna","Ethiopia","ETHA18",8.556097982,45.00663565,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"2.86","5.87",3.01,0.334444444,"very high resolution satellite imagery","s335","Africa","Increase","Savanna_increase"
"672","Savanna","Ethiopia","ETHA19",8.549706486,45.05556377,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"7.58","9.01",1.43,0.158888889,"very high resolution satellite imagery","s336","Africa","Increase","Savanna_increase"
"673","Savanna","Ethiopia","ETHA20",8.550281363,45.07369453,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"5.47","5.46",-0.01,-0.001111111,"very high resolution satellite imagery","s337","Africa","Stable","Savanna_stable"
"674","Savanna","Ethiopia","ETHA21",8.518191447,45.02989023,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"3.57","5.55",1.98,0.22,"very high resolution satellite imagery","s338","Africa","Increase","Savanna_increase"
"675","Savanna","Ethiopia","ETHA22",8.512600202,45.06934849,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"2.53","2.71",0.18,0.02,"very high resolution satellite imagery","s339","Africa","Increase","Savanna_increase"
"676","Savanna","Somalia","ETHA23",9.004467583,45.07555662,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"8.11","11.2",3.09,0.343333333,"very high resolution satellite imagery","s340","Africa","Increase","Savanna_increase"
"677","Savanna","Ethiopia","ETHA24",8.484185099,45.01216296,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"6.33","3.89",-2.44,-0.271111111,"very high resolution satellite imagery","s341","Africa","Decrease","Savanna_decrease"
"678","Savanna","Ethiopia","ETHA25",8.483755414,45.03521473,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"3.23","3.63",0.4,0.044444444,"very high resolution satellite imagery","s342","Africa","Increase","Savanna_increase"
"679","Savanna","Ethiopia","ETHA26",8.479277535,45.06580425,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"7.85","7.22",-0.63,-0.07,"very high resolution satellite imagery","s343","Africa","Decrease","Savanna_decrease"
"680","Savanna","Ethiopia","ETHA27",8.451675735,45.00456138,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"8.26","12.82",4.56,0.506666667,"very high resolution satellite imagery","s344","Africa","Increase","Savanna_increase"
"681","Savanna","Ethiopia","ETHA28",8.454278993,45.07257368,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"9.35","15.17",5.82,0.646666667,"very high resolution satellite imagery","s345","Africa","Increase","Savanna_increase"
"682","Savanna","Somalia","ETHA29",8.95982324,45.00678294,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"5.26","5.11",-0.15,-0.016666667,"very high resolution satellite imagery","s346","Africa","Decrease","Savanna_decrease"
"683","Savanna","Somalia","ETHA30",8.960275426,45.04169266,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"10.57","19.61",9.04,1.004444444,"very high resolution satellite imagery","s347","Africa","Increase","Savanna_increase"
"684","Savanna","Somalia","ETHA31",8.964230099,45.07144043,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"13.81","15.89",2.08,0.231111111,"very high resolution satellite imagery","s348","Africa","Increase","Savanna_increase"
"685","Savanna","Somalia","ETHA32",8.919186997,45.00863554,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"9.23","17.04",7.81,0.867777778,"very high resolution satellite imagery","s349","Africa","Increase","Savanna_increase"
"686","Savanna","Somalia","ETHA33",8.920287763,45.04172663,"Axelsson and Hanan 2018","trees/shrubs","Group",9,2004,2013,"12","13.23",1.23,0.136666667,"very high resolution satellite imagery","s350","Africa","Increase","Savanna_increase"
"687","Savanna","Somalia","ETHA34",8.920720023,45.07448682,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"9.7","16.13",6.43,0.643,"very high resolution satellite imagery","s351","Africa","Increase","Savanna_increase"
"688","Savanna","Ethiopia","ETHB1",3.902196548,39.00004463,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"27.3","36.4",9.1,0.91,"very high resolution satellite imagery","s352","Africa","Increase","Savanna_increase"
"689","Savanna","Ethiopia","ETHB2",3.836023859,38.99507511,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"31.27","47.16",15.89,1.589,"very high resolution satellite imagery","s353","Africa","Increase","Savanna_increase"
"690","Savanna","Ethiopia","ETHB3",3.846053157,39.03798924,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"52.34","22.44",-29.9,-2.99,"very high resolution satellite imagery","s354","Africa","Decrease","Savanna_decrease"
"691","Savanna","Ethiopia","ETHB4",3.830898167,39.08929448,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"56.35","33.16",-23.19,-2.319,"very high resolution satellite imagery","s355","Africa","Decrease","Savanna_decrease"
"692","Savanna","Ethiopia","ETHB5",3.856339018,39.10465046,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"63.07","56.2",-6.87,-0.687,"very high resolution satellite imagery","s356","Africa","Decrease","Savanna_decrease"
"693","Savanna","Ethiopia","ETHB6",3.80333932,39.00675971,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"53.03","37.1",-15.93,-1.593,"very high resolution satellite imagery","s357","Africa","Decrease","Savanna_decrease"
"694","Savanna","Ethiopia","ETHB7",3.772462904,39.10477134,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"56.74","51.93",-4.81,-0.481,"very high resolution satellite imagery","s358","Africa","Decrease","Savanna_decrease"
"695","Savanna","Ethiopia","ETHB8",3.798127768,39.07156427,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"51.73","45.23",-6.5,-0.65,"very high resolution satellite imagery","s359","Africa","Decrease","Savanna_decrease"
"696","Savanna","Ethiopia","ETHB9",3.805467921,39.10834979,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"67.12","49.49",-17.63,-1.763,"very high resolution satellite imagery","s360","Africa","Decrease","Savanna_decrease"
"697","Savanna","Ethiopia","ETHB10",3.77170742,38.98419043,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"48.4","41.47",-6.93,-0.693,"very high resolution satellite imagery","s361","Africa","Decrease","Savanna_decrease"
"698","Savanna","Ethiopia","ETHB11",3.776262565,39.04608204,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"68.84","75.77",6.93,0.693,"very high resolution satellite imagery","s362","Africa","Increase","Savanna_increase"
"699","Savanna","Ethiopia","ETHB12",3.91255752,39.01974619,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"39.32","40.37",1.05,0.105,"very high resolution satellite imagery","s363","Africa","Increase","Savanna_increase"
"700","Savanna","Ethiopia","ETHB13",3.915590839,39.03924709,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"40.82","35.58",-5.24,-0.524,"very high resolution satellite imagery","s364","Africa","Decrease","Savanna_decrease"
"701","Savanna","Ethiopia","ETHB14",3.910809583,39.10951314,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"34.48","35.88",1.4,0.14,"very high resolution satellite imagery","s365","Africa","Increase","Savanna_increase"
"702","Savanna","Ethiopia","ETHB15",3.880925996,38.99066467,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"35.52","27.02",-8.5,-0.85,"very high resolution satellite imagery","s366","Africa","Decrease","Savanna_decrease"
"703","Savanna","Ethiopia","ETHB16",3.884907522,39.03925649,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"45.53","38.6",-6.93,-0.693,"very high resolution satellite imagery","s367","Africa","Decrease","Savanna_decrease"
"704","Savanna","Ethiopia","ETHB17",3.886980052,39.08079405,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"38.94","42.51",3.57,0.357,"very high resolution satellite imagery","s368","Africa","Increase","Savanna_increase"
"705","Savanna","Ethiopia","ETHB18",3.885976105,39.10510265,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"49.13","55.11",5.98,0.598,"very high resolution satellite imagery","s369","Africa","Increase","Savanna_increase"
"706","Savanna","Ghana","GHAA1",10.40620215,-1.495300344,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"5.41","36.68",31.27,3.127,"very high resolution satellite imagery","s370","Africa","Increase","Savanna_increase"
"707","Savanna","Ghana","GHAA2",10.41354928,-1.426166771,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"13.02","29.71",16.69,1.669,"very high resolution satellite imagery","s371","Africa","Increase","Savanna_increase"
"708","Savanna","Ghana","GHAA3",10.39473582,-1.465339308,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"7.86","15.87",8.01,0.801,"very high resolution satellite imagery","s372","Africa","Increase","Savanna_increase"
"709","Savanna","Ghana","GHAA4",10.38488161,-1.438681171,"Axelsson and Hanan 2018","trees/shrubs","Group",10,2003,2013,"9.08","19.16",10.08,1.008,"very high resolution satellite imagery","s373","Africa","Increase","Savanna_increase"
"710","Savanna","Kenya","KENB1",0.647137966,37.31997929,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2003,2014,"17.33","18.45",1.12,0.101818182,"very high resolution satellite imagery","s374","Africa","Increase","Savanna_increase"
"711","Savanna","Kenya","KENB2",0.377207792,37.41599207,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2003,2014,"3.93","6.76",2.83,0.257272727,"very high resolution satellite imagery","s375","Africa","Increase","Savanna_increase"
"712","Savanna","Kenya","KENB3",0.638909259,37.38178193,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2003,2014,"18.32","16.85",-1.47,-0.133636364,"very high resolution satellite imagery","s376","Africa","Decrease","Savanna_decrease"
"713","Savanna","Kenya","KENB4",0.63153474,37.40341347,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2003,2014,"24.49","15.79",-8.7,-0.790909091,"very high resolution satellite imagery","s377","Africa","Decrease","Savanna_decrease"
"714","Savanna","Kenya","KENB5",0.606913086,37.34008716,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2003,2014,"16.37","11.44",-4.93,-0.448181818,"very high resolution satellite imagery","s378","Africa","Decrease","Savanna_decrease"
"715","Savanna","Kenya","KENB6",0.609118265,37.37262965,"Axelsson and Hanan 2018","trees/shrubs","Group",11,2003,2014,"24.05","15.74",-8.31,-0.755454545,"very high resolution satellite imagery","s379","Africa","Decrease","Savanna_decrease"
